site_id,prev_bucket,verdict,saved,elapsed_s,signal,err,out_tail
nts-go-kr-nts,,HEALTHY,3,5.3,,,[nts-go-kr-nts] Saved 1/3: 2026년 국세 여름호 [nts-go-kr-nts] Saved 2/3: 2026년 국세 봄호 [nts-go-kr-nts] Saved 3/3: 2025년 국세 겨울호 [nts-go-kr-nts] Done. Total saved: 3 
openscience-si-naprednoiskanjeaspx,,HEALTHY,3,48.1,,,m skipped (abstract too short): Didaktični pristopi pri poučevanju predmeta spoznavanje okol [openscience-si-naprednoiskanjeaspx] Saved 3/3: Kdo je uspešen v slovenski šoli? : poročilo o rezultatih raz [openscience-si-naprednoiskanjeaspx] Done. Total saved: 3 
police-go-kr-user,,HEALTHY,3,2.3,,,"] Saved 1/3: 중앙아시아까지 퍼진 한국인 스캠조직, 한-카자흐 합동 검거작전*으로 일망타진 [police-go-kr-user] Saved 2/3: 경찰청, 4주간 관계성 범죄 대상 피해자 보호를 위한 집중활동기간 펼쳐 [police-go-kr-user] Saved 3/3: 일주일 체류 후 출국하는 마약 운반책, 끈질긴 추적 끝에 필로폰 16kg(시가 128억 원 상당) 국내 유통 [police-go-kr-user] Done. Total saved: 3 "
publicsafety-gc-ca-cnt,,HEALTHY,3,1.8,,,"ng news feed: https://api.io.canada.ca/io-server/gc/news/en/v2?dept=publicsafetycanada&type=newsreleases,statements&sort=publishedDate&orderBy=desc&pick=1000&format=json [publicsafety-gc-ca-cnt] feed returned 630 records [publicsafety-gc-ca-cnt] done. saved=3 "
repository-lboro-ac-uk,,HEALTHY,3,5.2,,,"-ac-uk] saved 2/3: How to find Group, Collection, Project and Author numbers on the Loughborough University R [repository-lboro-ac-uk] saved 3/3: Loughborough University Research Repository Accessibility Statement [repository-lboro-ac-uk] Done. Total saved: 3 "
saemangeum-go-kr-sda,,HEALTHY,3,5.5,,,"da] Saved [11386] 새만금청, `수산식품수출가공종합단지` 부지 면적 확대 승인 [saemangeum-go-kr-sda] Saved [11380] 마음을 나누는 공간, 새만금개발청 ‘마음쉼터’ 문 열다 [saemangeum-go-kr-sda] Saved [11374] 새만금청-관세청, 새만금 AI·로봇 클러스터 조기 구축 등 현대차 투자 지원을 위해 종합보세구역 선제적 지 [saemangeum-go-kr-sda] Done. Total saved: 3 "
secihti-mx-sala-de-prensa,,INCONCLUSIVE,0,30.0,,,[secihti-mx-sala-de-prensa] JSON error at page 1: Unterminated string starting at: line 1 column 2850665 (char 2850664). Stopping. [secihti-mx-sala-de-prensa] Done. Total saved: 0 
sodha-be-dataverse,,HEALTHY,3,6.9,,,
toi-no-publications,,HEALTHY,3,10.5,,,lications] saved 2/3: Driven by trust? Social norms increase trust in shared autonomous public transpo [toi-no-publications] saved 3/3: Safe System maturity and Safe System readiness in three European and three Afric [toi-no-publications] done. Total saved: 3 
va-gov-vetdata,,HEALTHY,3,2.0,,,Pension by County and State: By County 2019 [va-gov-vetdata] saved 2/3: Compensation and Pension by County and State: By County 2018 [va-gov-vetdata] saved 3/3: Compensation and Pension by County and State: By County 2017 [va-gov-vetdata] Done. Total saved: 3 
yme-gr-2013-01-31-06-37-23,,HEALTHY,3,12.5,,,"ς Δήμας: «Προχωράνε δύο πολύ σημαντικά αρδευτικά έργα σε Νεστόριο και Σελλάνα» [yme-gr-2013-01-31-06-37-23] saved 3/3: Κοινή Συνέντευξη Τύπου για την Οδική Ασφάλεια Συντονισμένες δράσεις, κοινός στόχος: ασφαλέ [yme-gr-2013-01-31-06-37-23] done. Total saved: 3 "
agriculture-gouv-fr-recherche-developpem,,HEALTHY,3,6.4,,,"eloppem] Saved 2/3: Un décret définit des sanctions financières pour les animale [agriculture-gouv-fr-recherche-developpem] Saved 3/3: Canicule, sécheresse, incendies : l’État renforce son soutie [agriculture-gouv-fr-recherche-developpem] Done. Total saved: 3 "
arrow-tudublin-ie-creaart,,HEALTHY,3,9.0,,,arrow-tudublin-ie-creaart] Saved: Review of Current Healthcare Waste Management Methods and Their Effect [arrow-tudublin-ie-creaart] Saved: Do greenhouse gases impact our respiratory system? A study of the effe [arrow-tudublin-ie-creaart] Done. Total saved: 3 
bdap-opendata-rgs-mef-gov-it-catalog,,HEALTHY,3,20.1,,,ubbliche MOP - Totale [bdap-opendata-rgs-mef-gov-it-catalog] Saved 2/3: Progetti Opere Pubbliche MOP - Veneto [bdap-opendata-rgs-mef-gov-it-catalog] Saved 3/3: Progetti Opere Pubbliche MOP - Piemonte [bdap-opendata-rgs-mef-gov-it-catalog] Done. Total saved: 3 
bmimi-gv-at-themen,,HEALTHY,3,19.3,,,cords [bmimi-gv-at-themen] saved 1/3: FEMtech Forschungsprojekte - Review [bmimi-gv-at-themen] saved 2/3: Gender in Forschungs- und Technologieprogrammen – Handbuch [bmimi-gv-at-themen] saved 3/3: Gender Mainstreaming [bmimi-gv-at-themen] done. Total saved: 3 
brgm-fr-fr,,HEALTHY,3,13.5,,,rd pour la préservation des ressources en eau face au changement c [brgm-fr-fr] saved 2/3: Nappes d'eau souterraine au 1er juillet 2026 [brgm-fr-fr] saved 3/3: Le BRGM et Fleet Space Technologies signent un protocole d'accord [brgm-fr-fr] done. Total saved: 3 
cancer-fr-presse,,HEALTHY,3,10.0,,,[cancer-fr-presse] Total list pages: 11 [cancer-fr-presse] Done. Saved 3 records. 
cerema-fr-fr,,HEALTHY,3,9.0,,,[cerema-fr-fr] crawl complete: saved 3/3 
consult-environment-govt-nz-climate,,HEALTHY,3,3.2,,,
data-biodiversity-be-dataset,,HEALTHY,3,10.7,block:challenge,,[data-biodiversity-be-dataset] Anubis challenge solved (2 cookies) 
datos-gob-cl-dataset,,HEALTHY,3,3.4,,,1/3: Cuadro de Requisitos de Visaciones a Países Extranjeros [datos-gob-cl-dataset] saved 2/3: Informes desagregados de Presupuestos Año 2017 [datos-gob-cl-dataset] saved 3/3: Estrategia Nacional de Drogas y Alcohol [datos-gob-cl-dataset] done. Total saved: 3 
digital-gob-es-comunicacion,,HEALTHY,3,4.2,,,[digital-gob-es-comunicacion] page 1: saved 0/3 
earlham-ac-uk-newsroom,,HEALTHY,3,8.9,,,m Institute to drive forward [earlham-ac-uk-newsroom] Saved 2/3: In memory of our friend and colleague Leah Catchpole [earlham-ac-uk-newsroom] Saved 3/3: New Group Leader to develop AI models for understanding and [earlham-ac-uk-newsroom] Done. Total saved: 3 
efd-admin-ch-en,,HEALTHY,3,5.3,,,[efd-admin-ch-en] Saved 1/3: Switzerland and Austria sign protocol of amendment to double [efd-admin-ch-en] Saved 2/3: Course listings (ICTax) [efd-admin-ch-en] Saved 3/3: Issue result for Confederation bonds [efd-admin-ch-en] Done. Total saved: 3 
energy-gov-open-government,,HEALTHY,3,8.7,,, Ideas [energy-gov-open-government] page 1: saved 2/3: DOE Customer Service Plan [energy-gov-open-government] page 1: saved 3/3: DOE Web Improvement Strategy Plan [energy-gov-open-government] page 1: saved 3/3 [energy-gov-open-government] Done. Total saved: 3 
eprints-imtlucca-it-cgi,,HEALTHY,3,2.0,,,ntegral architectu [eprints-imtlucca-it-cgi] saved 2/3: La sinistra italiana e il processo d’integrazione europea: la transizione del Pci attraver [eprints-imtlucca-it-cgi] saved 3/3: Universal Algebra in UniMath [eprints-imtlucca-it-cgi] done. Total saved: 3 
flore-unifi-it,,HEALTHY,3,3.8,,,"urface in Kazakh h [flore-unifi-it] saved 2/3: Catechols: A new class of carbonic anhydrase inhibitors [flore-unifi-it] saved 3/3: Breast cancer in pregnancy: concurrent cesarean section, nipple-sparing mastectomy, and im [flore-unifi-it] done. Total saved: 3 "
github-com-orgs,,HEALTHY,3,2.9,,,[github-com-orgs] Saved 1/3: iMOD-Suite-transition-regional-models [github-com-orgs] Saved 2/3: Kratos-GeoMechanicsApplication-Documentation [github-com-orgs] Saved 3/3: SWAN [github-com-orgs] Done. Total saved: 3 
hal-science-afd,,HEALTHY,3,1.7,,,Economic Policy Scenarios (CNEPS) for Min [hal-science-afd] Saved 2/3: Mobiliser des indicateurs de soutenabilité forte pour attein [hal-science-afd] Saved 3/3: AIIPI 2026 : une approche multidimensionnelle pour investir [hal-science-afd] Done. Total saved: 3 
hi-no-en,,HEALTHY,3,27.4,,,"ct too short (0 chars), skipping. [hi-no-en] item /en/hi/nettrapporter/imr-vniro-en-2026-2 abstract too short (0 chars), skipping. [hi-no-en] item /en/hi/nettrapporter/imr-vniro-en-2026-3 abstract too short (0 chars), skipping. [hi-no-en] Done. Total saved: 3 "
ifpenergiesnouvelles-fr-tags,,HEALTHY,3,3.1,,,RBON renforcent la [ifpenergiesnouvelles-fr-tags] Saved 2/3: Accord cadre de recherche entre IFPEN et Météo France [ifpenergiesnouvelles-fr-tags] Saved 3/3: Signature d’un accord-cadre entre le BRGM et IFPEN [ifpenergiesnouvelles-fr-tags] Done. Total saved: 3 
inria-fr-fr,,HEALTHY,3,29.9,,,ue écorespons [inria-fr-fr] saved 2/3: Stratégie pour le Post-Exascale : une vision européenne pour l'avenir du calcul [inria-fr-fr] saved 3/3: Une étape importante pour la souveraineté numérique de l'Europe : le DFKI et Inr [inria-fr-fr] done. Total saved: 3 
isae-ensma-hal-science-search,,HEALTHY,3,2.4,,,h] saved 2/3: Modification of vortex structures in fishways by cylinder adjunction [isae-ensma-hal-science-search] saved 3/3: Control of turbulent flow in vertical slot fishways for the migration of small f [isae-ensma-hal-science-search] Done. Total saved: 3 
justice-gouv-fr-documentation,,HEALTHY,3,14.5,,,[justice-gouv-fr-documentation] page 0: saved 0/3 
keis-or-kr-keis,,HEALTHY,3,1.1,,,[keis-or-kr-keis] Saved 1/3: 고용24 구인구직 및 취업동향 - 2026.06 [keis-or-kr-keis] Saved 2/3: 고용24 구인구직 및 취업동향 - 2026.05 [keis-or-kr-keis] Saved 3/3: 고용24 구인구직 및 취업동향 - 2026.04 [keis-or-kr-keis] Done. Total saved: 3 
kipo-go-kr-ko,,HEALTHY,3,2.5,,,
kommunekredit-com-about-us,,HEALTHY,3,5.1,,,
library-kwrwater-nl-en,,HEALTHY,3,1.8,,,astewater monitoring as a complementary tool in a mum [library-kwrwater-nl-en] Saved 2/3: Clickbait versus Kraanwater [library-kwrwater-nl-en] Saved 3/3: Heb je een PFAS-waterfilter nodig? Expert en fabrikant zijn [library-kwrwater-nl-en] Done. Total saved: 3 
mi-se-arkiv,,HEALTHY,3,16.6,,,v] publication page 1: saved 0/3 [mi-se-arkiv] saved [1] Löneutvecklingen i Sverige t.o.m. maj 2026 [mi-se-arkiv] saved [2] Löneutvecklingen i Sverige t.o.m. april 2026 [mi-se-arkiv] saved [3] Löneläget juni 2026 [mi-se-arkiv] crawl complete: 3 records saved. 
mma-go-kr-board,,HEALTHY,3,4.9,,,"[mma-go-kr-board] saved 1/3: 병무청, 인공지능(AI) 활용한 업무비서 서비스 도입으로 더 똑똑해진다 [mma-go-kr-board] saved 2/3: 병무청, 청년 병역이행 지원 등 역점 추진과제 보고 [mma-go-kr-board] saved 3/3: 병무청, 병역이행자들의 사연을 담은 청춘이발소 운영 [mma-go-kr-board] Done. Total saved: 3 "
moj-go-kr-moj,,HEALTHY,3,3.7,,,"[moj-go-kr-moj] saved 1/3: 미성년자 출입국 사실 증명서, 부모가 온라인으로 대리 신청 가능 [moj-go-kr-moj] saved 2/3: 법무부, 국제중재의 새로운 해법을 논하고 국제법무인재를 양성합니다 [moj-go-kr-moj] saved 3/3: ‘일상을 안전하게, 변화는 확실하게’ [moj-go-kr-moj] done. Total saved: 3 "
nbb-be-en,,HEALTHY,3,6.9,,,[nbb-be-en] saved [1/3]: Report 2025 - Corporate report [nbb-be-en] saved [2/3]: Report 2024 - Corporate report [nbb-be-en] saved [3/3]: Report 2023 - Corporate report [nbb-be-en] crawl complete: saved 3 items 
news-fnal-gov-category,,HEALTHY,3,20.5,,,[news-fnal-gov-category] done: saved 3/3 
nidcd-nih-gov-order,,INCONCLUSIVE,0,1.3,,,[nidcd-nih-gov-order] No items on page 0. End of pagination. [nidcd-nih-gov-order] Done. Total saved: 0 
nisra-gov-uk-publications,,HEALTHY,3,3.5,,,Saved 1/3: June 2026 Hotel Occupancy Survey Publications [nisra-gov-uk-publications] Saved 2/3: June 2026 Small Service Accommodation Publications [nisra-gov-uk-publications] Saved 3/3: WSA Publication Schedule [nisra-gov-uk-publications] Done. Total saved: 3 
nupi-no-en,,HEALTHY,3,3.9,,,[nupi-no-en] page 1: saved 0/3 [nupi-no-en] crawl complete: 3 records saved 
opm-go-kr-opm,,HEALTHY,3,3.3,,,[opm-go-kr-opm] saved 1/3: [보도자료] 한성숙 국무총리 주재 2026년 을지연습 준비보고회의 [opm-go-kr-opm] saved 2/3: [보도자료] '26년 숙의공론화 본격 착수 [opm-go-kr-opm] saved 3/3: [보도자료] 제12회 국가정책조정회의 [opm-go-kr-opm] Done. Total saved: 3 
policyalternatives-ca-news-research,,HEALTHY,3,14.2,,,s-ca-news-research] Saved 2/3: Think twice: A citizen’s guide to artificial intelligence in [policyalternatives-ca-news-research] Saved 3/3: The value and benefits of public spending for households in [policyalternatives-ca-news-research] Done. Total saved: 3 
publicservice-govt-nz-data,,HEALTHY,3,22.9,,,
repository-library-noaa-gov-view,,HEALTHY,3,3.2,,,
safefood-net-news,,HEALTHY,3,7.2,,,"[safefood-net-news] Found years: [2026, 2025, 2024, 2023] [safefood-net-news] page 1: saved 0/3 [safefood-net-news] Done. Total saved: 3 "
seco-admin-ch-seco,,HEALTHY,3,2.0,,,res against individuals and gro [seco-admin-ch-seco] Saved 2/3: Sanctions: Ordinance on measures against the Democratic Repu [seco-admin-ch-seco] Saved 3/3: Ministerial meeting of the Future of Investment and Trade Pa [seco-admin-ch-seco] Done. Saved 3 items. 
sonar-ch-global,,HEALTHY,3,1.9,,,[sonar-ch-global] crawl complete: saved 3 documents. 
transportation-gov-newsroom,,HEALTHY,3,1.1,,,[transportation-gov-newsroom] done: saved 3 documents 
vbs-admin-ch-en,,HEALTHY,3,6.2,,,nches the first “Swiss Def [vbs-admin-ch-en] saved 2/3: Deputy National Armaments Director receives foreign defence attachés [vbs-admin-ch-en] saved 3/3: Federal Council to strengthen cyber resilience of digital products [vbs-admin-ch-en] done. Total saved: 3 
ypen-gov-gr-category,,HEALTHY,3,7.4,,," Περιβάλλοντος και Ενέργε [ypen-gov-gr-category] saved 2/3: Διευρύνεται ο κατάλογος των Προστατευόμενων Τοπίων σε 12, με [ypen-gov-gr-category] saved 3/3: Σταύρος Παπασταύρου στη Βουλή: «Το ΠΑΣΟΚ από ‘Κίνημα αλλαγής [ypen-gov-gr-category] Done. Total saved: 3 "
alrc-gov-au-publications,,HEALTHY,3,2.4,,,"tions] saved 2/3: Safe, Informed, Supported: Reforming Justice Responses to Sexual Violence (ALRC [alrc-gov-au-publications] saved 3/3: Maximising the Realisation of Human Rights: Religious Educational Institutions a [alrc-gov-au-publications] done: saved 3/3 "
artsetmetiers-fr-fr,,HEALTHY,3,2.2,,,"ent un partenariat stratégiqu [artsetmetiers-fr-fr] saved 2/3: Concours AMBition Ingénieur : deux ans après son lancement, [artsetmetiers-fr-fr] saved 3/3: Nomination de Jérôme Pailhès à la direction du campus Arts e [artsetmetiers-fr-fr] done. Total saved: 3 "
benthamscience-com-press-release,,HEALTHY,3,4.9,,,[benthamscience-com-press-release] done: saved 3 items 
bmj-gv-at-ministerium,,HEALTHY,3,9.7,,,3: Gesetzlich verpflichtet: Gerichtsgebühren werden mit 1. Augu [bmj-gv-at-ministerium] Saved 2/3: Vertrauen in den Rechtsstaat bleibt hoch: EU-Rechtsstaatlich [bmj-gv-at-ministerium] Saved 3/3: ATHLETA meets YOUTH [bmj-gv-at-ministerium] Done. Total saved: 3 
broadbentinstitute-ca-research,,HEALTHY,3,4.6,,, 6 — Summer 2026 [broadbentinstitute-ca-research] saved 2/3: Towards Democratic Control of Our Economy: The Case for a ‘National In [broadbentinstitute-ca-research] saved 3/3: Toward A New Internationalism [broadbentinstitute-ca-research] Done. Total saved: 3 
cancer-gov-about-nci,,HEALTHY,3,0.7,,,3: NCI Fiscal Year 2027 (FY27) Annual Plan & Professional Judgment Budget [cancer-gov-about-nci] Saved 2/3: Annual Plan and Budget Proposal FY26 [cancer-gov-about-nci] Saved 3/3: Annual Plan and Budget Proposal FY25 [cancer-gov-about-nci] Done. Total saved: 3 
chinatax-gov-cn-chinatax,,HEALTHY,3,3.4,,,otal records on server: 32 [chinatax-gov-cn-chinatax] saved 1/3: 税务系统2025年度政府信息公开工作年度报告 [chinatax-gov-cn-chinatax] saved 2/3: 国家税务总局2025年度政府信息公开工作年度报告 [chinatax-gov-cn-chinatax] saved 3/3: 税务系统2024年度政府信息公开工作年度报告 [chinatax-gov-cn-chinatax] Done. Total saved: 3 
consult-environment-govt-nz-resource-management,,HEALTHY,3,3.2,,,consult-environment-govt-nz-resource-management] Saved 3/3: Voluntary Nature and Carbon Markets: Domestic Scheme Endorse [consult-environment-govt-nz-resource-management] page 0: saved 3/3 [consult-environment-govt-nz-resource-management] Done. Total saved: 3 
data-busan-go-kr-bdip,,HEALTHY,3,1.2,,,ata-busan-go-kr-bdip] page 0: saved 0/3 (server total: 12411) [data-busan-go-kr-bdip] saved 1/3: 부산광역시_부산버스정보시스템 [data-busan-go-kr-bdip] saved 2/3: 부산광역시_종합병원 현황 [data-busan-go-kr-bdip] saved 3/3: 부산교통공사_시간대별 승하차인원 [data-busan-go-kr-bdip] Done. Total saved: 3 
datos-gob-mx-dataset,,HEALTHY,3,2.2,,,"records (start=0, count=108) [datos-gob-mx-dataset] saved 1/3: Contratos de AGROASEMEX [datos-gob-mx-dataset] saved 2/3: Reaseguros de AGROASEMEX [datos-gob-mx-dataset] saved 3/3: Presupuesto institucional del FOCIR [datos-gob-mx-dataset] done. Total saved: 3 "
diplomatie-gouv-fr-en,,HEALTHY,3,4.9,,,anon – Sixth anniversary of the explosion in the port of Beirut [diplomatie-gouv-fr-en] saved 2/3: Egypt – Drone attack [diplomatie-gouv-fr-en] saved 3/3: Meeting of the Bilateral Committee on Civil Nuclear Matters [diplomatie-gouv-fr-en] done. Total saved: 3 
earth-prints-org,,INCONCLUSIVE,0,0.0,,,[earth-prints-org] wall-clock budget nearly exhausted; exiting cleanly [earth-prints-org] done. Total saved: 0 
efk-admin-ch-fr,,HEALTHY,3,15.9,,,admin-ch-fr] saved 2/3: Programme annuel 2026 : intelligence artificielle et respect des engagements [efk-admin-ch-fr] saved 3/3: Transparence du financement de la vie politique : déclaration du financement des partis po [efk-admin-ch-fr] done. Total saved: 3 
energy-gov-search,,HEALTHY,3,9.2,,,"aved 0/3 [energy-gov-search] saved 1/3: ORSSAB Meeting - August 12, 2026 [energy-gov-search] saved 2/3: FEMP Digest Archive [energy-gov-search] saved 3/3: Notice of Intent to Investigate, PanTeXas Deterrence, LLC – [energy-gov-search] crawl complete: 3 saved. "
eprints-soton-ac-uk-view,,HEALTHY,3,21.0,,,"n-ac-uk-view] saved 2/3: Deep-sea ecosystems of the North Atlantic Ocean: discovery, status, function and [eprints-soton-ac-uk-view] saved 3/3: Long-term impact and biological recovery in a deep-sea mining track [eprints-soton-ac-uk-view] Done. Total saved: 3 "
fm-dk-udgivelser,,HEALTHY,3,6.9,,,[fm-dk-udgivelser] Total pages: 10 [fm-dk-udgivelser] saved 1/3: Danmarks Årlige Statusrapport 2026 [fm-dk-udgivelser] saved 2/3: Karrieremuligheder i EU [fm-dk-udgivelser] saved 3/3: Finanslov for finansåret 2026 [fm-dk-udgivelser] Done. Total saved: 3 
gnews-gg-go-kr-briefing,,HEALTHY,3,0.7,,,"-kr-briefing] saved 1/3: 경기도, 고립·은둔 청년 마음건강 프로젝트를 위한 민·관·산·학 업무협약 체결 [gnews-gg-go-kr-briefing] saved 2/3: 김문용 경기북부소방재난본부장, 고양 쿠팡물류센터 현장안전지도 [gnews-gg-go-kr-briefing] saved 3/3: 경기도, 폭염 속 구리 건설현장 점검…체감온도별 작업 중지 당부 [gnews-gg-go-kr-briefing] Done. Total saved: 3 "
hal-science-ign-ensg,,HEALTHY,3,2.3,,,del r [hal-science-ign-ensg] saved 2/3: Conception et exploitation d'une base de métadonnées de traitements gé [hal-science-ign-ensg] saved 3/3: Sustaining the supply of multiple ecosystem services : An analysis bas [hal-science-ign-ensg] Done. Total saved: 3 
home-cern-news,,HEALTHY,3,2.1,,,[home-cern-news] Saved 1/3: First major structure of the future CMS tracker arrives at C [home-cern-news] Saved 2/3: Accelerator Report: Beyond the LHC – CERN’s Beams Keep Scien [home-cern-news] Saved 3/3: Upcoming events [home-cern-news] Done. Total saved: 3 
ifr-pan-edu-pl-dzialalnosc-naukowa,,HEALTHY,3,6.7,,,5245-9_17] Efficient Protocol for Doubled Haploid Production in Ry [ifr-pan-edu-pl-dzialalnosc-naukowa] saved 3/3: [10.1007/978-1-0716-5245-9_16] Isolated Microspore Cultures of Triticale (× Triticosec [ifr-pan-edu-pl-dzialalnosc-naukowa] Done. Total saved: 3 
inria-hal-science-search,,HEALTHY,3,6.5,,,oo short (0 chars) [inria-hal-science-search] skipping 5702458: abstract too short (0 chars) [inria-hal-science-search] saved 3/3: A hierarchical sparse-grid particle method for the Vlasov-Poisson system / Une m [inria-hal-science-search] Done. Total saved: 3 
issibern-ch-outreach,,HEALTHY,3,8.8,,,al Mirage in Space Weather [issibern-ch-outreach] saved 2/3: The Hidden Presence: False Negatives in Astrobiology [issibern-ch-outreach] saved 3/3: Newly selected International Teams in Space and Earth Sciences 2026 [issibern-ch-outreach] done. Total saved: 3 
justice-gov-news,,HEALTHY,3,2.2,block:bot,, Cloud Storage Provider and [justice-gov-news] saved 2/3: Texas Physician Sentenced to 12 Years in Prison for Operating a Housto [justice-gov-news] saved 3/3: Nevada Doctor Charged with $95M Wound Care Fraud on Medicare [justice-gov-news] Done. Total saved: 3 
kepco-co-kr-home,,HEALTHY,3,1.0,,,"No=3126: 한전, 고졸 공채 합격 재학생에 채용연계형 교육 시행 [kepco-co-kr-home] saved boardNo=3125: 한전, 호남권 반도체 산단 적기 전력공급... 기술혁신으로 품질과 속도 높인다 [kepco-co-kr-home] saved boardNo=3124: 한전, 변전소 유휴부지를 활용해 공공부문 K-RE100 재생에너지 사업 본격화 [kepco-co-kr-home] crawl done: saved=3 pages_fetched=1 "
kirj-ee-archive,,HEALTHY,3,10.3,,,ibility [kirj-ee-archive] saved 2/3: Dynamics of flight of the fragments with higher order Haar wavelet method [kirj-ee-archive] saved 3/3: A comparative analysis of Fuzzy AHP and Fuzzy VIKOR methods for prioritization o [kirj-ee-archive] Done. Total saved: 3 
kommunikasjon-ntb-no-presserom,,HEALTHY,3,4.4,,,
libreria-educacion-gob-es-p,,HEALTHY,3,11.0,,,cio de atención telefónica de casos de malos t [libreria-educacion-gob-es-p] saved 2/3: Anuario de estadísticas deportivas 2026 [libreria-educacion-gob-es-p] saved 3/3: Anuario de estadísticas deportivas 2025 [libreria-educacion-gob-es-p] Done. Total saved: 3 
migration-gov-gr-press,,HEALTHY,3,2.8,,,ess] saved 2/3: Συνάντηση του Υπουργού Μετανάστευσης και Ασύλου Θάνου Πλεύρη με την Πρέσβη του Μ [migration-gov-gr-press] saved 3/3: Συνάντηση του Υπουργού Μετανάστευσης και Ασύλου Θάνου Πλεύρη με τον Πρέσβη της Σ [migration-gov-gr-press] done. Total saved: 3 
mod-mil-gr-category,,HEALTHY,3,10.3,,,d-mil-gr-category] saved Συγκροτούνται νέες Μονάδες Ειδικών Επιχειρήσεων με εφέδρους κατόπιν Αποφάσεων το [mod-mil-gr-category] saved Δήλωση του Υπουργού Εθνικής Άμυνας N. Δένδια στην εφημερίδα Πρώτο Θέμα και στον [mod-mil-gr-category] crawl complete: saved 3 
moleg-go-kr-boardes,,HEALTHY,3,0.8,,,[moleg-go-kr-boardes] Done. Total saved: 3 
ncats-nih-gov-news-events,,HEALTHY,3,9.0,,,[ncats-nih-gov-news-events] page 0: saved 0/3 [ncats-nih-gov-news-events] Crawl complete. Total saved: 3 
newsreleases-sandia-gov-archives-by-year,,HEALTHY,3,9.6,,,"ar] saved 2/3: Sandia selected to lead six Genesis Mission projects, partne [newsreleases-sandia-gov-archives-by-year] saved 3/3: Rapidly testing portable security systems [newsreleases-sandia-gov-archives-by-year] crawl complete: saved 3 items across 1 pages "
nidcr-nih-gov-news-events,,HEALTHY,3,11.5,,, Jansen’s Disease Therapy [nidcr-nih-gov-news-events] Saved: Interested in Conducting Clinical Research? [nidcr-nih-gov-news-events] Saved: Why Studying Human Nerves Could Unlock Better Treatments for Chronic P [nidcr-nih-gov-news-events] Done. Total saved: 3 
nist-gov-publications,,HEALTHY,3,3.7,,,"rastructure Systems: [nist-gov-publications] Saved [2]: Workshop Summary Report for ""Cyber AI Profile"" Hybrid Worksh [nist-gov-publications] Saved [3]: Workshop Summary Report for ""Cyber AI Profile"" Hybrid Worksh [nist-gov-publications] Done. Saved 3 records. "
nypi-re-kr,,HEALTHY,3,8.6,,,[nypi-re-kr] Page 1: found 10 items [nypi-re-kr] Saved 1/3 papers... [nypi-re-kr] Saved 2/3 papers... [nypi-re-kr] Saved 3/3 papers... [nypi-re-kr] Done. Saved 3 papers. 
osr-statisticsauthority-gov-uk-publications-list,,HEALTHY,3,21.0,,,[osr-statisticsauthority-gov-uk-publications-list] Crawl complete: saved 3 items. 
politie-be-statistieken,,HEALTHY,3,0.4,,,1/3: Effectief van het personeel per kader [politie-be-statistieken] saved 2/3: Effectief van het CaLog-personeel per niveau [politie-be-statistieken] saved 3/3: Effectief van het operationeel personeel per kader [politie-be-statistieken] Done. Total saved: 3 
publicservice-govt-nz-research-and-data,,HEALTHY,3,6.4,block:challenge,,] saved 2/3: Institutional Amnesia in Government: how much is enough? [publicservice-govt-nz-research-and-data] saved 3/3: Zombie Ideas: Policy pendulum and the challenge of effective policymaking [publicservice-govt-nz-research-and-data] done. Total saved: 3 
repository-naturalis-nl,,HEALTHY,3,8.3,,,[repository-naturalis-nl] Page 8: found 8 items [repository-naturalis-nl] Saved 1/3 papers... [repository-naturalis-nl] Saved 2/3 papers... [repository-naturalis-nl] Saved 3/3 papers... [repository-naturalis-nl] Done. Saved 3 papers. 
salute-gov-it-new,,HEALTHY,3,7.0,,,[salute-gov-it-new] 402 Rapporti found (of 2361 total) [salute-gov-it-new] saved 3 records 
seer-cancer-gov-report_to_nation,,HEALTHY,3,4.5,,,[seer-cancer-gov-report_to_nation] done: saved 3 items 
sozialministerium-gv-at-services,,HEALTHY,3,20.4,,,[sozialministerium-gv-at-services] crawl complete: 3 documents saved. 
transportes-gob-es-el-ministerio,,HEALTHY,3,10.7,,,"ed 2/3: Transportes adjudica por 33,5 millones de euros un contrato para la co [transportes-gob-es-el-ministerio] saved 3/3: Transportes avanza con las obras de emergencia para la rehabilitación [transportes-gob-es-el-ministerio] limit reached. total saved: 3 "
vlaanderen-be-nieuwsberichten,,HEALTHY,3,4.7,,,0 en 31 mei 2026 in Vlaa [vlaanderen-be-nieuwsberichten] saved 2/3: Hoog brandgevaar in natuurgebieden [vlaanderen-be-nieuwsberichten] saved 3/3: Ine bouwt mee aan een Vlaanderen met sterke lokale erfgoeddi [vlaanderen-be-nieuwsberichten] Done. Total saved: 3 
ypes-gr-category,,HEALTHY,3,4.5,,,/www.ypes.gr/sas-enimeronoume-oti-apo-tis-27-07-2026-i-nea-edra-tou-devterovathmiou-peitharchikou-symvouliou-tou-ypourgeiou-esoterikon-einai-epi-tis-odou-niriidon-10-11634-athina-ta-nea-tilefona-epikoinon/); skipping [ypes-gr-category] crawl complete: saved 3 
